t_s,action,p_hat,u_prev,e_cmd,dt_s,u_raw,u_shaped,feed_scale,in,out
90.9,retract_suppressed,6e-06,0.0,-0.2492,0.35,,,,G1 X104.347 Y116.224 E-0.24920,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.347 Y116.224 E-0.24920 | G4 S0.35 ; dwell instead of retract | G1 X104.347 Y116.224 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
91.25,retract_suppressed,6e-06,0.0,-0.24915,0.35,,,,G1 X100.000 Y116.796 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y116.796 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y116.796 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
91.6,retract_suppressed,6e-06,0.0,-0.24915,0.35,,,,G1 X95.653 Y116.224 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X95.653 Y116.224 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X95.653 Y116.224 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
91.95,retract_suppressed,5e-06,0.0,-0.2492,0.35,,,,G1 X91.602 Y114.546 E-0.24920,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.602 Y114.546 E-0.24920 | G4 S0.35 ; dwell instead of retract | G1 X91.602 Y114.546 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
92.3,retract_suppressed,5e-06,0.0,-0.24918,0.35,,,,G1 X88.124 Y111.876 E-0.24918,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.124 Y111.876 E-0.24918 | G4 S0.35 ; dwell instead of retract | G1 X88.124 Y111.876 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
92.65,retract_suppressed,5e-06,0.0,-0.24918,0.35,,,,G1 X85.454 Y108.398 E-0.24918,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.454 Y108.398 E-0.24918 | G4 S0.35 ; dwell instead of retract | G1 X85.454 Y108.398 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
93.0,retract_suppressed,4e-06,0.0,-0.08974,0.35,,,,G1 X84.850 Y106.939 E-0.08974,; [stabilizer] RETRACTION SUPPRESSED: G1 X84.850 Y106.939 E-0.08974 | G4 S0.35 ; dwell instead of retract | G1 X84.850 Y106.939 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
93.35,retract_suppressed,4e-06,0.0,-0.15946,0.35,,,,G1 X83.776 Y104.347 E-0.15946,; [stabilizer] RETRACTION SUPPRESSED: G1 X83.776 Y104.347 E-0.15946 | G4 S0.35 ; dwell instead of retract | G1 X83.776 Y104.347 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
93.7,retract_suppressed,4e-06,0.0,-0.24915,0.35,,,,G1 X83.204 Y100.000 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X83.204 Y100.000 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X83.204 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
94.05,retract_suppressed,4e-06,0.0,-0.24915,0.35,,,,G1 X83.776 Y95.653 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X83.776 Y95.653 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X83.776 Y95.653 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
94.4,retract_suppressed,4e-06,0.0,-0.2492,0.35,,,,G1 X85.454 Y91.602 E-0.24920,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.454 Y91.602 E-0.24920 | G4 S0.35 ; dwell instead of retract | G1 X85.454 Y91.602 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
94.75,retract_suppressed,3e-06,0.0,-0.24918,0.35,,,,G1 X88.124 Y88.124 E-0.24918,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.124 Y88.124 E-0.24918 | G4 S0.35 ; dwell instead of retract | G1 X88.124 Y88.124 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
95.1,retract_suppressed,3e-06,0.0,-0.24918,0.35,,,,G1 X91.602 Y85.454 E-0.24918,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.602 Y85.454 E-0.24918 | G4 S0.35 ; dwell instead of retract | G1 X91.602 Y85.454 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
95.45,retract_suppressed,3e-06,0.0,-0.2492,0.35,,,,G1 X95.653 Y83.776 E-0.24920,; [stabilizer] RETRACTION SUPPRESSED: G1 X95.653 Y83.776 E-0.24920 | G4 S0.35 ; dwell instead of retract | G1 X95.653 Y83.776 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
95.8,retract_suppressed,3e-06,0.0,-0.24915,0.35,,,,G1 X100.000 Y83.204 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y83.204 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y83.204 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
96.15,retract_suppressed,3e-06,0.0,-0.24915,0.35,,,,G1 X104.347 Y83.776 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.347 Y83.776 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X104.347 Y83.776 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
96.5,retract_suppressed,2e-06,0.0,-0.2492,0.35,,,,G1 X108.398 Y85.454 E-0.24920,; [stabilizer] RETRACTION SUPPRESSED: G1 X108.398 Y85.454 E-0.24920 | G4 S0.35 ; dwell instead of retract | G1 X108.398 Y85.454 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
96.85,retract_suppressed,2e-06,0.0,-0.24918,0.35,,,,G1 X111.876 Y88.124 E-0.24918,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.876 Y88.124 E-0.24918 | G4 S0.35 ; dwell instead of retract | G1 X111.876 Y88.124 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
97.2,retract_suppressed,2e-06,0.0,-0.24918,0.35,,,,G1 X114.546 Y91.602 E-0.24918,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.546 Y91.602 E-0.24918 | G4 S0.35 ; dwell instead of retract | G1 X114.546 Y91.602 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
97.55,retract_suppressed,2e-06,0.0,-0.08974,0.35,,,,G1 X115.150 Y93.061 E-0.08974,; [stabilizer] RETRACTION SUPPRESSED: G1 X115.150 Y93.061 E-0.08974 | G4 S0.35 ; dwell instead of retract | G1 X115.150 Y93.061 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
97.9,retract_suppressed,2e-06,0.0,-0.15946,0.35,,,,G1 X116.224 Y95.653 E-0.15946,; [stabilizer] RETRACTION SUPPRESSED: G1 X116.224 Y95.653 E-0.15946 | G4 S0.35 ; dwell instead of retract | G1 X116.224 Y95.653 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
98.25,retract_suppressed,2e-06,0.0,-0.24915,0.35,,,,G1 X116.796 Y100.000 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X116.796 Y100.000 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X116.796 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
98.6,retract_suppressed,2e-06,0.0,-0.24915,0.35,,,,G1 X116.224 Y104.347 E-0.24915,; [stabilizer] RETRACTION SUPPRESSED: G1 X116.224 Y104.347 E-0.24915 | G4 S0.35 ; dwell instead of retract | G1 X116.224 Y104.347 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
98.95,retract_suppressed,2e-06,0.0,-0.2492,0.35,,,,G1 X114.546 Y108.398 E-0.24920,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.546 Y108.398 E-0.24920 | G4 S0.35 ; dwell instead of retract | G1 X114.546 Y108.398 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
99.3,retract_suppressed,2e-06,0.0,-0.25151,0.35,,,,G1 X111.842 Y111.902 E-0.25151,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.842 Y111.902 E-0.25151 | G4 S0.35 ; dwell instead of retract | G1 X111.842 Y111.902 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
99.65,retract_suppressed,1e-06,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
100.0,retract_suppressed,1e-06,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
100.35,retract_suppressed,1e-06,0.0,-0.18861,0.35,,,,G1 X110.788 Y109.704 E-0.18861,; [stabilizer] RETRACTION SUPPRESSED: G1 X110.788 Y109.704 E-0.18861 | G4 S0.35 ; dwell instead of retract | G1 X110.788 Y109.704 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
100.7,retract_suppressed,1e-06,0.0,-0.4652,0.35,,,,G1 X113.091 Y106.704 E-0.46520,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.091 Y106.704 E-0.46520 | G4 S0.35 ; dwell instead of retract | G1 X113.091 Y106.704 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
101.05,retract_suppressed,1e-06,0.0,-0.46242,0.35,,,,G1 X114.530 Y103.230 E-0.46242,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.530 Y103.230 E-0.46242 | G4 S0.35 ; dwell instead of retract | G1 X114.530 Y103.230 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
101.4,retract_suppressed,1e-06,0.0,-1.9655,0.35,,,,G1 X103.230 Y114.530 E-1.96550,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.230 Y114.530 E-1.96550 | G4 S0.35 ; dwell instead of retract | G1 X103.230 Y114.530 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
101.75,retract_suppressed,1e-06,0.0,-0.39129,0.35,,,,G1 X100.077 Y114.951 E-0.39129,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.077 Y114.951 E-0.39129 | G4 S0.35 ; dwell instead of retract | G1 X100.077 Y114.951 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
102.1,retract_suppressed,1e-06,0.0,-2.58725,0.35,,,,G1 X114.951 Y100.077 E-2.58725,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.951 Y100.077 E-2.58725 | G4 S0.35 ; dwell instead of retract | G1 X114.951 Y100.077 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
102.45,retract_suppressed,1e-06,0.0,-0.07671,0.35,,,,G1 X115.032 Y99.458 E-0.07671,; [stabilizer] RETRACTION SUPPRESSED: G1 X115.032 Y99.458 E-0.07671 | G4 S0.35 ; dwell instead of retract | G1 X115.032 Y99.458 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
102.8,retract_suppressed,1e-06,0.0,-0.24067,0.35,,,,G1 X114.777 Y97.518 E-0.24067,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.777 Y97.518 E-0.24067 | G4 S0.35 ; dwell instead of retract | G1 X114.777 Y97.518 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
103.15,retract_suppressed,1e-06,0.0,-3.002,0.35,,,,G1 X97.518 Y114.777 E-3.00200,; [stabilizer] RETRACTION SUPPRESSED: G1 X97.518 Y114.777 E-3.00200 | G4 S0.35 ; dwell instead of retract | G1 X97.518 Y114.777 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
103.5,retract_suppressed,1e-06,0.0,-0.22455,0.35,,,,G1 X95.708 Y114.539 E-0.22455,; [stabilizer] RETRACTION SUPPRESSED: G1 X95.708 Y114.539 E-0.22455 | G4 S0.35 ; dwell instead of retract | G1 X95.708 Y114.539 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
103.85,retract_suppressed,1e-06,0.0,-0.06439,0.35,,,,G1 X95.225 Y114.338 E-0.06439,; [stabilizer] RETRACTION SUPPRESSED: G1 X95.225 Y114.338 E-0.06439 | G4 S0.35 ; dwell instead of retract | G1 X95.225 Y114.338 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
104.2,retract_suppressed,1e-06,0.0,-3.3247,0.35,,,,G1 X114.338 Y95.225 E-3.32470,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.338 Y95.225 E-3.32470 | G4 S0.35 ; dwell instead of retract | G1 X114.338 Y95.225 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
104.55,retract_suppressed,1e-06,0.0,-0.25721,0.35,,,,G1 X113.538 Y93.293 E-0.25721,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.538 Y93.293 E-0.25721 | G4 S0.35 ; dwell instead of retract | G1 X113.538 Y93.293 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
104.9,retract_suppressed,1e-06,0.0,-3.52156,0.35,,,,G1 X93.293 Y113.538 E-3.52156,; [stabilizer] RETRACTION SUPPRESSED: G1 X93.293 Y113.538 E-3.52156 | G4 S0.35 ; dwell instead of retract | G1 X93.293 Y113.538 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
105.25,retract_suppressed,1e-06,0.0,-0.1437,0.35,,,,G1 X92.213 Y113.091 E-0.14370,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.213 Y113.091 E-0.14370 | G4 S0.35 ; dwell instead of retract | G1 X92.213 Y113.091 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
105.6,retract_suppressed,1e-06,0.0,-0.10577,0.35,,,,G1 X91.531 Y112.567 E-0.10577,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.531 Y112.567 E-0.10577 | G4 S0.35 ; dwell instead of retract | G1 X91.531 Y112.567 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
105.95,retract_suppressed,1e-06,0.0,-3.65912,0.35,,,,G1 X112.567 Y91.531 E-3.65912,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.567 Y91.531 E-3.65912 | G4 S0.35 ; dwell instead of retract | G1 X112.567 Y91.531 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
106.3,retract_suppressed,0.0,0.0,-0.23968,0.35,,,,G1 X111.381 Y89.985 E-0.23968,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.381 Y89.985 E-0.23968 | G4 S0.35 ; dwell instead of retract | G1 X111.381 Y89.985 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
106.65,retract_suppressed,0.0,0.0,-3.72164,0.35,,,,G1 X89.985 Y111.381 E-3.72164,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.985 Y111.381 E-3.72164 | G4 S0.35 ; dwell instead of retract | G1 X89.985 Y111.381 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
107.0,retract_suppressed,0.0,0.0,-0.11984,0.35,,,,G1 X89.212 Y110.788 E-0.11984,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.212 Y110.788 E-0.11984 | G4 S0.35 ; dwell instead of retract | G1 X89.212 Y110.788 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
107.35,retract_suppressed,0.0,0.0,-0.11984,0.35,,,,G1 X88.619 Y110.015 E-0.11984,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.619 Y110.015 E-0.11984 | G4 S0.35 ; dwell instead of retract | G1 X88.619 Y110.015 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
107.7,retract_suppressed,0.0,0.0,-3.72164,0.35,,,,G1 X110.015 Y88.619 E-3.72164,; [stabilizer] RETRACTION SUPPRESSED: G1 X110.015 Y88.619 E-3.72164 | G4 S0.35 ; dwell instead of retract | G1 X110.015 Y88.619 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
108.05,retract_suppressed,0.0,0.0,-0.23968,0.35,,,,G1 X108.469 Y87.433 E-0.23968,; [stabilizer] RETRACTION SUPPRESSED: G1 X108.469 Y87.433 E-0.23968 | G4 S0.35 ; dwell instead of retract | G1 X108.469 Y87.433 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
108.4,retract_suppressed,0.0,0.0,-3.65912,0.35,,,,G1 X87.433 Y108.469 E-3.65912,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.433 Y108.469 E-3.65912 | G4 S0.35 ; dwell instead of retract | G1 X87.433 Y108.469 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
108.75,retract_suppressed,0.0,0.0,-0.10578,0.35,,,,G1 X86.909 Y107.787 E-0.10578,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.909 Y107.787 E-0.10578 | G4 S0.35 ; dwell instead of retract | G1 X86.909 Y107.787 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
109.1,retract_suppressed,0.0,0.0,-0.14368,0.35,,,,G1 X86.462 Y106.707 E-0.14368,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.462 Y106.707 E-0.14368 | G4 S0.35 ; dwell instead of retract | G1 X86.462 Y106.707 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
109.45,retract_suppressed,0.0,0.0,-3.52156,0.35,,,,G1 X106.707 Y86.462 E-3.52156,; [stabilizer] RETRACTION SUPPRESSED: G1 X106.707 Y86.462 E-3.52156 | G4 S0.35 ; dwell instead of retract | G1 X106.707 Y86.462 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
109.8,retract_suppressed,0.0,0.0,-0.25721,0.35,,,,G1 X104.775 Y85.662 E-0.25721,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.775 Y85.662 E-0.25721 | G4 S0.35 ; dwell instead of retract | G1 X104.775 Y85.662 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
110.15,retract_suppressed,0.0,0.0,-3.3247,0.35,,,,G1 X85.662 Y104.775 E-3.32470,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.662 Y104.775 E-3.32470 | G4 S0.35 ; dwell instead of retract | G1 X85.662 Y104.775 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
110.5,retract_suppressed,0.0,0.0,-0.06439,0.35,,,,G1 X85.461 Y104.292 E-0.06439,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.461 Y104.292 E-0.06439 | G4 S0.35 ; dwell instead of retract | G1 X85.461 Y104.292 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
110.85,retract_suppressed,0.0,0.0,-0.22455,0.35,,,,G1 X85.223 Y102.482 E-0.22455,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.223 Y102.482 E-0.22455 | G4 S0.35 ; dwell instead of retract | G1 X85.223 Y102.482 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
111.2,retract_suppressed,0.0,0.0,-3.00199,0.35,,,,G1 X102.482 Y85.223 E-3.00199,; [stabilizer] RETRACTION SUPPRESSED: G1 X102.482 Y85.223 E-3.00199 | G4 S0.35 ; dwell instead of retract | G1 X102.482 Y85.223 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
111.55,retract_suppressed,0.0,0.0,-0.24068,0.35,,,,G1 X100.542 Y84.968 E-0.24068,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.542 Y84.968 E-0.24068 | G4 S0.35 ; dwell instead of retract | G1 X100.542 Y84.968 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
111.9,retract_suppressed,0.0,0.0,-0.07669,0.35,,,,G1 X99.923 Y85.049 E-0.07669,; [stabilizer] RETRACTION SUPPRESSED: G1 X99.923 Y85.049 E-0.07669 | G4 S0.35 ; dwell instead of retract | G1 X99.923 Y85.049 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
112.25,retract_suppressed,0.0,0.0,-2.58725,0.35,,,,G1 X85.049 Y99.923 E-2.58725,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.049 Y99.923 E-2.58725 | G4 S0.35 ; dwell instead of retract | G1 X85.049 Y99.923 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
112.6,retract_suppressed,0.0,0.0,-0.39129,0.35,,,,G1 X85.470 Y96.770 E-0.39129,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.470 Y96.770 E-0.39129 | G4 S0.35 ; dwell instead of retract | G1 X85.470 Y96.770 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
112.95,retract_suppressed,0.0,0.0,-1.96551,0.35,,,,G1 X96.770 Y85.470 E-1.96551,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.770 Y85.470 E-1.96551 | G4 S0.35 ; dwell instead of retract | G1 X96.770 Y85.470 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
113.3,retract_suppressed,0.0,0.0,-0.46242,0.35,,,,G1 X93.296 Y86.909 E-0.46242,; [stabilizer] RETRACTION SUPPRESSED: G1 X93.296 Y86.909 E-0.46242 | G4 S0.35 ; dwell instead of retract | G1 X93.296 Y86.909 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
113.65,retract_suppressed,0.0,0.0,-0.46519,0.35,,,,G1 X90.296 Y89.212 E-0.46519,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.296 Y89.212 E-0.46519 | G4 S0.35 ; dwell instead of retract | G1 X90.296 Y89.212 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
114.0,retract_suppressed,0.0,0.0,-0.18843,0.35,,,,G1 X89.213 Y90.295 E-0.18843,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.213 Y90.295 E-0.18843 | G4 S0.35 ; dwell instead of retract | G1 X89.213 Y90.295 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
114.35,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
114.7,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
115.05,retract_suppressed,0.0,0.0,-0.22692,0.35,,,,G1 X107.648 Y113.246 E-0.22692,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.648 Y113.246 E-0.22692 | G4 S0.35 ; dwell instead of retract | G1 X107.648 Y113.246 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
115.4,retract_suppressed,0.0,0.0,-0.10383,0.35,,,,G1 X105.960 Y113.945 E-0.10383,; [stabilizer] RETRACTION SUPPRESSED: G1 X105.960 Y113.945 E-0.10383 | G4 S0.35 ; dwell instead of retract | G1 X105.960 Y113.945 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
115.75,retract_suppressed,0.0,0.0,-0.12311,0.35,,,,G1 X103.958 Y114.774 E-0.12311,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.958 Y114.774 E-0.12311 | G4 S0.35 ; dwell instead of retract | G1 X103.958 Y114.774 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
116.1,retract_suppressed,0.0,0.0,-0.2269,0.35,,,,G1 X100.000 Y115.295 E-0.22690,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y115.295 E-0.22690 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y115.295 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
116.45,retract_suppressed,0.0,0.0,-0.22689,0.35,,,,G1 X96.042 Y114.774 E-0.22689,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.042 Y114.774 E-0.22689 | G4 S0.35 ; dwell instead of retract | G1 X96.042 Y114.774 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
116.8,retract_suppressed,0.0,0.0,-0.22694,0.35,,,,G1 X92.352 Y113.246 E-0.22694,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.352 Y113.246 E-0.22694 | G4 S0.35 ; dwell instead of retract | G1 X92.352 Y113.246 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
117.15,retract_suppressed,0.0,0.0,-0.22692,0.35,,,,G1 X89.185 Y110.815 E-0.22692,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.185 Y110.815 E-0.22692 | G4 S0.35 ; dwell instead of retract | G1 X89.185 Y110.815 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
117.5,retract_suppressed,0.0,0.0,-0.22692,0.35,,,,G1 X86.754 Y107.648 E-0.22692,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.754 Y107.648 E-0.22692 | G4 S0.35 ; dwell instead of retract | G1 X86.754 Y107.648 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
117.85,retract_suppressed,0.0,0.0,-0.10383,0.35,,,,G1 X86.055 Y105.960 E-0.10383,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.055 Y105.960 E-0.10383 | G4 S0.35 ; dwell instead of retract | G1 X86.055 Y105.960 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
118.2,retract_suppressed,0.0,0.0,-0.12311,0.35,,,,G1 X85.226 Y103.958 E-0.12311,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.226 Y103.958 E-0.12311 | G4 S0.35 ; dwell instead of retract | G1 X85.226 Y103.958 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
118.55,retract_suppressed,0.0,0.0,-0.2269,0.35,,,,G1 X84.705 Y100.000 E-0.22690,; [stabilizer] RETRACTION SUPPRESSED: G1 X84.705 Y100.000 E-0.22690 | G4 S0.35 ; dwell instead of retract | G1 X84.705 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
